CNumber,Customer,NEtsuite ID ,Address,email,phone,Alt name
C94227,Dakota Promotions & Printing,9172,Dakota Promotions & Printing<br>320 West Main<br>Mandan ND 58554<br>United States,jane@dakotapromo.com,,Dakota Promotions & Printing
C136937,Pinnacle Marketing & Advertising,7663,"Pinnacle Marketing & Advertising<br>2500 Alexander Drive, Suite C - Box 181<br>Jonesboro AR 72401<br>United States",accounting@pinnaclemarketing.net,,Pinnacle Marketing & Advertising
C54855,Kopri Signs & Graphics,13283,Kopri Signs & Graphics<br>6600 WALT DR<br>STE B<br>Birmingham AL 35242-7150<br>United States,ap.kopri@gmail.com,,Kopri Signs & Graphics
C6359,Metzger Awards & Promotional Products,15903,Metzger Awards & Promotional Products<br>105 W Main St<br>Mesquite TX 75149<br>United States,metzger.awards@gmail.com,,Metzger Awards & Promotional Products
C15122,Morel Ink/formerly Witham & Dickey,10173,Morel Ink/formerly Witham & Dickey<br>4824 NE 42nd Ave<br>Portland OR 97218<br>United States,ap@morelink.com,,Morel Ink/formerly Witham & Dickey
C2236,Awards & Engraving,7711,Awards & Engraving<br>1214 Massey Tomkins Road<br>Baytown TX 77521<br>United States,accounting.dept@awards-engraving.com,,Awards & Engraving
C49027,IP Advertising & Promotions,14018,"IP Advertising & Promotions<br>3780 S. West Temple, Suite 200<br>Salt Lake City UT 84115<br>United States",allie@ipadv.net,,IP Advertising & Promotions
C2141,Art-Flo shirt& lettering Co.,16125,Art-Flo shirt& lettering Co.<br>6939 West  59th Street<br>Chicago IL 60638<br>United States,debbie@artflo.com,,Art-Flo shirt& lettering Co.
C4366,Genesis Products & Services In,13520,Genesis Products & Services In<br>13818 SW 152ND ST<br>MIAMI FL 33177-1164<br>United States,Ashlee@genesisproducts.com,,Genesis Products & Services In
C138900,BG Decal & Apparel LLC,11955,BG Decal & Apparel LLC<br>120 North Main Street #120<br>West Bend WI 53095<br>United States,accounts@bgdecalandapparel.com,,BG Decal & Apparel LLC
C7884,David Robinson & Associates,14285,David Robinson & Associates<br>208 Patuxent Rd<br>Laurel MD 20707<br>United States,hannah@drobassoc.com,,David Robinson & Associates
C142373,P&M Apparel,48184,P&M Apparel<br>1100 S 5TH<br>Polk City IA 50226<br>United States,kay@pmapparel.com,,P&M Apparel
C141824,BOLDLINE,42399,BOLDLINE<br>3 CAMBRIDGE DRIVE<br>JACKSON NJ 08527<br>United States,billing@boldlinepromos.com,,BOLDLINE
C138766,K6 Apparel & Promos LLC,7519,K6 Apparel & Promos LLC<br>6924 Mount Pleasant Dr.<br>West Bend WI 53090<br>United States,orders@k6promos.com,,K6 Apparel & Promos LLC
C5688,Koza's Inc.,12409,Koza's Inc.<br>2910 South Main Street<br>Pearland TX 77588<br>United States,Janet@kozas.com,,Koza's Inc.
C94566,Reynolds Business Forms Inc,50557,Reynolds Business Forms Inc<br>1917 Julianna St<br>El Cajon CA 92019<br>United States,rbfsandiego@yahoo.com,,Reynolds Business Forms Inc
C6646,Norseman Apparel & Promotions,53886,ATTN: AMANDA LANE<br>Norseman Apparel & Promotions<br>8841 E Research Center Rd<br>New Hope MN 55428<br>United States,sales@norsemanapparel.com,(612) 343-0411 fax,Norseman Apparel & Promotions
C2795,C & E Specialties,12312,C & E Specialties<br>17043 Grampin Drive<br>Houston TX 77084<br>United States,cynthiacormier@att.net,,C & E Specialties
C14344,Art Craft Promotions /Intern'l Sourcing,15393,Art Craft Promotions /Intern'l Sourcing<br>2344 S. Scenic Avenue<br>Springfield MO 65807<br>United States,artcraftpromo@gmail.com,,Art Craft Promotions /Intern'l Sourcing
C11339,Taabs Printing & Promotional,7643,Taabs Printing & Promotional<br>1701 W Front St<br>Tyler TX 75702<br>United States,,,Taabs Printing & Promotional
C59075,Associated Printing & Mailing Service,13650,Associated Printing & Mailing Service<br>1180 Tedwell Rd. #208<br>Alpharetta GA 30004<br>United States,shaun@limitimagine.com,,Associated Printing & Mailing Service
C57619,STEWARD PROMO & PACKAGING INC,12415,KRISTEN MILLER<br>STEWARD PROMO & PACKAGING INC<br>10775 SANDEN DR<br>DALLAS TX 75238<br>United States,Sonya@stewardprinting.com,,STEWARD PROMO & PACKAGING INC
C5847,Lightning Golf & Promos Inc,14263,Lightning Golf & Promos Inc<br>11419 Cronridge Dr Ste 12<br>Owings Mills MD 21117<br>United States,orders.md@inwk.com,,Lightning Golf & Promos Inc
C141545,Kirkpatrick & Associates dba Embolden Branding,9486,Kirkpatrick & Associates dba Embolden Branding<br>1622 Mackinnon Ave.<br>Cardiff CA 92007<br>United States,ACCOUNTING@EMBOLDENBRANDING.COM,,Kirkpatrick & Associates dba Embolden Branding
C8929,TGI / Tracy's Graphics,10239,TGI / Tracy's Graphics<br>1219 S Hudson St<br>Tulsa OK 74112<br>United States,accounting@tgipromo.com,,TGI / Tracy's Graphics
C137550,Ink & Thread Creations,9141,Ink & Thread Creations<br>1800 Wagon Wheel Rd #B<br>Springdale AR 72762<br>United States,ADAVIS@itconline.biz,,Ink & Thread Creations
C59766,Reis Promotions & Apparel,13162,BRANDON REIS<br>REIS PROMOTIONS & APPAREL<br>3370 TURFWAY RD<br>STE 100<br>Erlanger KY 41018-3152<br>United States,jim@reispromo.com,,Reis Promotions & Apparel
C140113,Four Season Promotions,12243,Four Season Promotions<br>2319 Winning Colors<br>San Antonio TX 78248<br>United States,lauren.sandoval@fourseasonspromotions.com,,Four Season Promotions
C140724,JDOC Advertising & Marketing,16603,JDOC Advertising & Marketing<br>2805 E Oakland Park Blvd<br>Ft Lauderdale FL 33306<br>United States,info@jdocadvertising.com,,JDOC Advertising & Marketing
C1144,F & E Sportswear,13251,F & E Sportswear<br>1230 Newell Parkway<br>Montgomery AL 36110<br>United States,purchasing@fandeonline.com,,F & E Sportswear
C5754,Lamb & Associates Inc,16025,Lamb and Associates<br>Lamb and Associates<br>2315 Line Avenue<br>Shreveport LA 71104<br>United States,paulab@lambandassociates.com,,Lamb & Associates Inc
C59698,Webko Embroidery & Screen Printing,11779,Webko Embroidery & Screen Printing<br>1405 West Thomas Street<br>Wausau WI 54401<br>United States,curtb@webko.com,,Webko Embroidery & Screen Printing
C140225,E.U.F. Print & Digital Media,10894,E.U.F. Print & Digital Media<br>P.O. Box 2439<br>Chino CA 91708<br>United States,pdc.dana@gmail.com,,E.U.F. Print & Digital Media
C1193,Enhanced Printing & Promos,17209,Enhanced Printing & Promos<br>13126 Pennsylvania Ave Ste 201<br>Hagerstown MD 21742<br>United States,accounting@enhancedpromos.com,,Enhanced Printing & Promos
C8204,Sidelines Sportwear & Promotion,16700,Sidelines Sportwear & Promotion<br>353 Lancaster Avenue<br>Malvern PA 19355<br>United States,jzmeehan@comcast.net,,Sidelines Sportwear & Promotion
C51178,Dostal's Corporate Solutions,12369,Dostal's Awards & Recognitions<br>940 Third St.<br>Rosenburg TX 77471<br>United States,,,Dostal's Corporate Solutions
C8544,Stitches & Screens Inc.,13714,Stitches & Screens Inc.<br>604 N. 3rd Street<br>Jacksonville Beach FL 32250<br>United States,casey@stitchesandscreens.com,,Stitches & Screens Inc.
C9742,Capital Gifts & Awards,14309,Capital Gifts & Awards<br>2134 ESPEY COURT<br>SUITE 9<br>CROFTON MD 21114<br>United States,invoices@capitalgifts.com,,Capital Gifts & Awards
C9095,United Forms & Graphics Inc,51961,United Forms & Graphics Inc<br>PO Box 1618<br>Bayamon PR 00960<br>United States,elsie@unitedfg.com,(787) 276-8425 fax,United Forms & Graphics Inc
C6712,America's Office Source,13682,America's Office Source<br>706 TURNBULL AVE<br>STE 305<br>Altamonte Springs FL 32701-6421<br>United States,accounting@americasofficesource.com,,America's Office Source
C139983,KCP SUPPLIES & LOGISTICS INC,7698,KCP SUPPLIES & LOGISTICS INC<br>PO BOX 394<br>ROWLETT TX 75030<br>United States,crystal@kcpsuppliesinc.com,,KCP SUPPLIES & LOGISTICS INC
C96954,A & M Paper and Printing,8635,A & M Paper and Printing<br>4122 Bennett Memorial Road Suite 108<br>Durham NC 27705<br>United States,annette@ampaperprinting.com,,A & M Paper and Printing
C605585,Panda Sportswear & Promo,63628,"Panda Sportswear & Promo<br>400 N. Main St., Suite 106<br>GRAPEVINE TX 76051<br>United States",tiffany@pandasportswear.com,,Panda Sportswear & Promo
C95426,NB signs & Design,46056,NB signs & Design<br>1229 Industrial Dr<br>New Braunfels TX 78130<br>United States,molly@nbsignsanddesign.com,,NB signs & Design
C49887,Gold Medal Ideas,12767,Gold Medal Ideas<br>1160 Thompson Blvd<br>Buffalo Grove IL 60089<br>United States,amyk@goldmedalideas.com,,Gold Medal Ideas
C49582,Janco & winnex inc.,11059,Janco & winnex inc.<br>PO BOX  91552<br>City of Industry CA 91715<br>United States,janicejancoline@gmail.com,,Janco & winnex inc.
C8865,Cardwell Printing&Advertising,17348,Cardwell Printing&Advertising<br>15470 Warwick Blvd.<br>Newport News VA 23608<br>United States,Accounting@cardwellprinting.com,,Cardwell Printing&Advertising
C97124,Captain Jerry's / The Millman Corp,14307,Captain Jerry's / The Millman Corp<br>4121 Primrose Ave.<br>Baltimore MD 21215<br>United States,invoices@captjerrys.com,,Captain Jerry's / The Millman Corp
C49439,Willie's T's,12350,Willie's T's<br>909 Pecan Street<br>Brownwood TX 76801<br>United States,,,Willie's T's
C7448,Promo's!!,11379,"Promo's!!<br>274 Redwood Shores Pkwy,<br>#130<br>Redwood City CA 94065<br>United States",promos888@gmail.com,,Promo's!!
C142750,B & B Solutions,51888,B & B Solutions<br>PO BOX 910<br>MABELVALE AR 72103-0910<br>United States,AP@bnbsinc.com,(501) 224-4769 fax,B & B Solutions
C49608,Ramsey Printing & Design,7570,Ramsey Printing & Design<br>826 North Sibley Avenue<br>Litchfield MN 55355<br>United States,amy@rpdmn.com,,Ramsey Printing & Design
C3782,Design & Print,14638,Design & Print<br>34 Satmar Dr Ste 308<br>Monroe NY 10950<br>United States,cs@dpmggroup.com,,Design & Print
C96351,Penny Promotions & Branding,11538,Penny Promotions & Branding<br>PO Box 543<br>Seal Beach CA 90740<br>United States,jess@pennypromotions.com,,Penny Promotions & Branding
C13846,RJ Roberts & Co.,8907,ATTEN: SABRINA SCHEY<br>RJ Roberts & Co.<br>2501 NW 34th PLACE<br>STE 32<br>POMPANO BEACH FL 33069<br>United States,ACCOUNTING@RJROBERTS.COM,,RJ Roberts & Co.
C45863,Printpal Promotions & Printing,41167,MELISSA MCDANIEL<br>Printpal Promotions & Printing<br>567 Camino Mercado<br>Arroyo Grande CA 93420<br>United States,mellisa@printpalpromo.com,,Printpal Promotions & Printing
C7989,S & S Textiles Inc.,10233,S & S Textiles Inc.<br>2400 S. Western Ave.<br>Oklahoma City OK 73109<br>United States,bgoodrich@sstextilesinc.com,,S & S Textiles Inc.
C52820,Northeast Promotion & Apparel,17697,"JULIE OLIVARI, PRESIDENT<br>Northeast Promotion & Apparel<br>297 Hamilton Street<br>Leominster MA 01453<br>United States",,,Northeast Promotion & Apparel
C7080,Pima Awards & Promotional Products,7448,Pima Awards & Promotional Products<br>24375 N 169TH DR<br>SURPRISE AZ 85387-2324<br>United States,accounting@pimaawards.com,,Pima Awards & Promotional Products
C51957,RC Brayshaw & CoInc,17894,RC Brayshaw & CoInc<br>45 Waterloo Street<br>Warner NH 03278<br>United States,ewilcox@rcbrayshaw.com,,RC Brayshaw & CoInc
C52224,Titan Graphix & Promotions,9612,"Titan Graphix & Promotions<br>16300 Arrow Hwy, Unit J<br>Irwindale CA 91706<br>United States",accounting@titangp.net,,Titan Graphix & Promotions
C3714,Stanley M David & Assoc Inc,7717,Stanley M David & Assoc Inc<br>2351 W.Northwest Hwy<br>Dallas TX 75220<br>United States,ecohen@smdavid.com,,Stanley M David & Assoc Inc
C44746,MURRAY SPORTS WEAR & PROMOS,15817,Mary Murray<br>MURRAY SPORTS WEAR & PROMOS<br>12815 Apple Forest Trail<br>Houston TX 77065<br>United States,mary@murray-sportswear.com,,MURRAY SPORTS WEAR & PROMOS
C51876,Ginny's Custom Embroidery,13567,Ginny's Custom Embroidery<br>3096 Fannie Thompson Road NW<br>Monroe GA 30656<br>United States,ginny@ginnygce.com,,Ginny's Custom Embroidery
C46098,R & C Management Inc.,16635,R & C Management Inc.<br>2641 West 81st Street<br>Hialeah FL 33016<br>United States,mike@rcmgmt.net,,R & C Management Inc.
C97464,Goodson Clothing & Supply Co. LLC,8009,Landon Wade<br>Goodson Clothing & Supply Co. LLC<br>2509 Plantside Drive<br>Louisville KY 40299<br>United States,finance@goodsonsupplyco.com,,Goodson Clothing & Supply Co. LLC
C6904,Panther Marketing & Prom.,17666,Panther Marketing & Prom.<br>290 Duffy Avenue<br>Hicksville NY 11801<br>United States,Courtney@panther-marketing.com,,Panther Marketing & Prom.
C57672,Dunn & Semington,42524,Dunn & Semington<br>5250 West 73rd Street <br>Suite F<br>Edina MN 55439<br>United States,heather@dunnsemington.com,,Dunn & Semington
C3354,Cotapaxi Custom Design & Mfg.,14636,Cotapaxi Custom Design & Mfg.<br>466 Kinderkamack Road<br>Suite B<br>Oradel NJ 07649<br>United States,HPYTTEL@COTApaxi.com,,Cotapaxi Custom Design & Mfg.
C95355,T&N Printing Inc,8624,ATTN: SONJA MUNDY<br>T&N Printing Inc<br>205 12th Street NE<br>Charlottesville VA 22902<br>United States,sonja@t-nprinting.com,,T&N Printing Inc
C6526,Murray & Heister Inc,14273,Murray & Heister Inc<br>15851 COMMERCE CT<br>UPPER MARLBORO MD 20774<br>United States,invoicesformh@mhprint.com,,Murray & Heister Inc
C14441,D'Anna Designs & Print Inc.,8481,D'Anna Designs & Print Inc.<br>P.O Box 42183<br>Baltimore MD 21284<br>United States,sdanna@dannaprints.com,,D'Anna Designs & Print Inc.
C7879,Robert's Specialty,11813,Robert's Specialty<br>1308  10th Drive SE<br>Austin MN 55912<br>United States,joe@old218.com,,Robert's Specialty
C5969,Lord & Mitchell Inc.,8561,Lord & Mitchell Inc.<br>9205 Locksley Road<br>Fort Washington MD 20744<br>United States,Accounting@lord-mitchell.com,,Lord & Mitchell Inc.
C137094,"Shamoon Advertising & Marketing, Inc.",17994,"Shamoon Advertising & Marketing, Inc.<br>PO Box 5492<br>Greenville MS 38704<br>United States",kat.5@shamoonadvertising.com,,"Shamoon Advertising & Marketing, Inc."
C49731,Smith Bates & Design,10576,Smith Bates & Design<br>537 Northern Heights Blvd.<br>Klamath Falls OR 97601<br>United States,Accounting@smithbates.com,,Smith Bates & Design
C11870,Corporate Imaging & Apparel,10596,Corporate Imaging & Apparel<br>645 South 50 East<br>Kaysville UT 84037<br>United States,cia4you@msn.com,,Corporate Imaging & Apparel
C58086,Eclectic Printing & Design,11237,Eclectic Printing & Design<br>1030 ORTEGA WAY<br>UNIT A<br>Placentia CA 92870<br>United States,heather@eclecticprinting.com,,Eclectic Printing & Design
C54683,Border Advertising & Promotions,12393,Border Advertising & Promotions<br>1441 Agave Drive<br>Laredo TX 78041<br>United States,ysciaraffa@stewart.com,,Border Advertising & Promotions
C6640,Nordbak's Promotional Products Awards,11354,Nordbak's Promotional Products Awards<br>15950 West Road<br>Whitter CA 90603<br>United States,amanda@nordbaks.com,,Nordbak's Promotional Products Awards
C59052,J & J Athletics,11776,J&J Athletics<br>1002 1st St NE<br>Buffalo MN 55313                 <br>United States,jason@jjathletics.com,,J & J Athletics
C6829,P & D Services LLC,13683,P & D Services LLC<br>4256 NW 7th Street<br>Miami FL 33127<br>United States,pop@produ.com,,P & D Services LLC
C136802,Mojo Art & Image,14211,Mojo Art & Image<br>2900B Cowan Ave<br>Baltimore MD 21223<br>United States,accounting@getmoremojo.com,,Mojo Art & Image
C12010,Golden Promotions,13945,Golden Promotions<br>3724 White Carnation Street<br>Las Vegas NV 89147<br>United States,goldenpromo@aol.com,,Golden Promotions
C2550,Bold Images,10966,Bold Images<br>PO Box 2506<br>McKinleyville CA 95519<br>United States,shirley@bold-images.com,,Bold Images
C59322,SP Designs & MFG,13653,SP Designs & MFG<br>1215 SE 10th St.<br>Cape Coral FL 33990<br>United States,admin@spdesignsmfg.com,,SP Designs & MFG
C4234,Joanne Franklin Inc/Packag&Pro,14645,Joanne Franklin Inc/Packag&Pro<br>2 TUDOR CITY PL<br>ste 10 GS<br>New York NY 10017-0008<br>United States,fay@joannefranklin.com,,Joanne Franklin Inc/Packag&Pro
C136746,BEST PROMOTIONAL & APPAREL,14426,BEST PROMOTIONAL & APPAREL<br>250 Manchester Drive<br>RUTHER GLEN VA 22546<br>United States,michelle@bestpromoandapparel.com,,BEST PROMOTIONAL & APPAREL
C48308,It's Tops,7896,IT'S TOPS<br>315 S UNION ST<br>MISHAWAKA IN 46544<br>United States,CATHY@ItsTops.net,,It's Tops
C96987,HF Golf & Promo,13801,HF Golf & Promo<br>3027 Dawn Road<br>Jacksonville FL 32207<br>United States,ed@heresfredgolf.com,,HF Golf & Promo
C140915,ALL STAR SIGNS & SPECIALTIES,15849,ALL STAR SIGNS & SPECIALTIES<br>1535 VEROT SCHOOL ROAD<br>LAFAYETTE LA 70508<br>United States,promo@allstarnow.com,,ALL STAR SIGNS & SPECIALTIES
C59210,2K Printing & Promotions,8764,2K Printing & Promotions<br>707 OLD SHORE RD<br>UNIT 2<br>FORKED RIVER NJ 08731-5901<br>United States,billing@2kprinting.com,,2K Printing & Promotions
C95225,SS Design & Production Inc.,11860,SS Design & Production Inc.<br>10555 W 165th St<br>Lakeville MN 55044<br>United States,bleidig@ssdesigninc.com,,SS Design & Production Inc.
C94713,Wee's Tees LLC,7617,Wee's Tees LLC<br>306 S. Ankeny Blvd<br>Ankeny IA 50023<br>United States,randy@weestees.com,,Wee's Tees LLC
c54079,Promo Pro Inc,42428,TAMMY TEBRUGGE<br>Promo Pro Inc<br>1500 Old Forge Drive<br>Little Rock AR 72227<br>United States,tamkam@sbcglobal.net,,Promo Pro Inc
C56598,Eon Today's Office,9941,ALISSA<br>EON OFFICE<br>60 Tejon Street<br>Denver CO 80223<br>United States,ASTEWART@EONOFFICE.COM,,Eon Today's Office
C94010,Print'em All,11443,Print'em All<br>4 Embarcader Ctr #1400<br>San Francisco CA 94111<br>United States,eric@printemall.com,,Print'em All
C100018,SPECIAL T'S,10643,Alexis Litson<br>SPECIAL T'S<br>40655 Calle Bandido<br>Murrieta CA 92562<br>United States,trina@foxmarketingpro.com,,SPECIAL T'S
C13785,Robert Wayne Footwear Div. L & M Footwear Inc.,9333,Robert Wayne Footwear Div. L & M Footwear Inc.<br>5303 East Washington Blvd.<br>Commerce CA 90040<br>United States,erik@robertwayne.com,,Robert Wayne Footwear Div. L & M Footwear Inc.
C53883,Firefighters Print & Design,11145,"ATTN: J. FONG (24704)<br>Firefighters Print & Design<br>1780 Creekside Oaks Dr<br>FLR 1, STE 100<br>Sacramento CA 95833<br>United States",FPD-AP@cpf.org,,Firefighters Print & Design
C96814,"Awards & Fine Gifts, Inc",13085,"Awards & Fine Gifts, Inc<br>726 N. Ellsworth Street<br>Naperville IL 60563<br>United States",sallman@awardsandfinegifts.com,,"Awards & Fine Gifts, Inc"
C57620,CATTO'S GRAPHICS INC,9680,CATTO'S GRAPHICS INC<br>111 DUBOIS ST<br>SANTA CRUZ CA 95060<br>United States,INVOICES@CATTOSGRAPHICS.COM,,CATTO'S GRAPHICS INC
C50810,Just Hit Print,14868,"Just Hit Print, Powered by Proforma<br>P.O. Box 123<br>Franklin NH 03235<br>United States",miami.blake@proforma.com,,Just Hit Print
